Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-16-6,1.01,1.02,1.00,1.00,23029024600,3479357227,
2019-15-6,1.01,1.01,1.00,1.01,17956308862,3456234353,
2019-14-6,1.00,1.01,0.999992,1.01,18830907639,3453254932,
2019-13-6,1.00,1.01,0.999458,1.00,18003592840,3428991225,
2019-12-6,1.01,1.01,1.00,1.00,18810991260,3364252865,
2019-11-6,1.01,1.01,0.998849,1.01,16753427566,3325919824,
2019-10-6,1.00,1.01,0.998146,1.01,19122573655,3294730228,
2019-9-6,1.00,1.01,0.998939,1.00,17201793659,3248557122,
2019-8-6,1.01,1.01,1.00,1.00,16292169466,3254244638,
2019-7-6,1.00,1.01,1.00,1.01,18921026163,3260471456,
2019-6-6,1.01,1.01,0.997716,1.00,18802214962,3241244686,
2019-5-6,0.995753,1.01,0.994518,1.01,21458472361,3209466412,
2019-4-6,1.00,1.01,0.987746,0.995063,25914212183,3147471970,
2019-3-6,1.00,1.01,0.993830,0.999562,22385023537,3134744366,
2019-2-6,1.00,1.01,0.996735,1.00,19634978743,3138617718,
2019-1-6,1.00,1.01,0.998526,1.00,22485000932,3144304603,
2019-31-5,1.00,1.01,0.993182,1.00,25677215086,3141419357,
2019-30-5,1.00,1.02,0.994909,1.00,31068176490,3125081885,
2019-29-5,1.00,1.01,0.997401,1.00,23307763254,3119583210,
2019-28-5,1.01,1.01,0.998150,1.00,24888400606,3118810070,
2019-27-5,1.01,1.03,1.00,1.00,27213312566,3099775591,
2019-26-5,1.00,1.02,0.995218,1.01,21971964413,3092734490,
2019-25-5,1.00,1.01,1.00,1.00,18881328532,3068124541,
2019-24-5,1.00,1.01,1.00,1.00,23073515294,3040673514,
2019-23-5,1.00,1.01,0.995199,1.00,21455730501,2985994358,
2019-22-5,1.01,1.01,0.994682,1.00,21111582275,2931005794,
2019-21-5,1.00,1.01,0.999932,1.01,21591636939,2936972060,
2019-20-5,1.01,1.02,0.995786,1.00,23800323103,2876744726,
2019-19-5,0.997268,1.02,0.993213,1.01,26838449167,2870362982,
2019-18-5,0.993393,1.01,0.992881,0.996640,21555335780,2829192012,
2019-17-5,0.999802,1.02,0.976610,0.996773,32783960324,2829570346,
2019-16-5,1.00,1.01,0.991531,0.999040,34137196163,2834358443,
2019-15-5,1.00,1.01,0.996158,1.00,27509475185,2831709801,
2019-14-5,1.00,1.01,0.993394,1.00,31171158466,2801454823,
2019-13-5,0.995625,1.01,0.990648,1.01,24593762690,2814581049,
2019-12-5,1.00,1.01,0.994844,0.995634,26115401657,2765964070,
2019-11-5,1.00,1.01,0.996983,1.00,26823706394,2780202557,
2019-10-5,0.998959,1.01,0.991036,1.00,16345518855,2779655673,
2019-9-5,1.00,1.00,0.996554,0.999281,13582927983,2774598197,
2019-8-5,0.998043,1.01,0.993184,1.00,12724666198,2780409484,
2019-7-5,0.999558,1.01,0.994040,0.998015,16055442570,2771084835,
2019-6-5,1.00,1.01,0.995643,0.999546,14133150896,2775335548,
2019-5-5,1.00,1.00,0.994595,1.00,12450308259,2786657649,
2019-4-5,1.00,1.01,0.998155,1.00,15580791271,2781657476,
2019-3-5,1.00,1.01,0.997101,1.00,16697196560,2783727234,
2019-2-5,1.00,1.01,0.998570,1.00,12403603820,2782770293,
2019-1-5,1.01,1.01,1.00,1.00,11389167590,2800146869,
2019-30-4,1.00,1.01,0.998057,1.01,12702033347,2851502734,
2019-29-4,0.993907,1.00,0.993003,1.00,12221464798,2835764600,
