Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
18/6/2019,432.02,432.34,405.31,413.94,1622477887,7386885005,
17/6/2019,428.26,438.60,427.06,432.52,1454079245,7717588598,
16/6/2019,422.83,440.50,418.98,428.32,1904693125,7642032028,
15/6/2019,421.68,425.59,413.15,422.83,1566387915,7543301233,
14/6/2019,411.89,422.20,402.36,421.29,1793749535,7515047092,
13/6/2019,396.32,423.43,395.50,411.94,2044418533,7347603511,
12/6/2019,388.11,399.87,385.73,396.38,1470454427,7069287863,
11/6/2019,394.77,397.02,380.79,387.91,1316065000,6917539681,
10/6/2019,381.06,399.12,375.78,394.58,1537080110,7035828916,
9/6/2019,394.15,396.50,373.64,381.17,1326212608,6795928982,
8/6/2019,401.56,405.10,387.59,394.24,1393738910,7028325633,
7/6/2019,397.04,410.49,392.39,401.43,1571977471,7155833282,
6/6/2019,398.07,403.00,373.95,396.93,1857674526,7074832085,
5/6/2019,382.65,411.69,382.60,398.38,2659571174,7100023322,
4/6/2019,408.21,408.21,368.95,382.66,2279486006,6819133358,
3/6/2019,443.73,446.75,403.70,408.66,2062149881,7281637876,
2/6/2019,434.72,449.76,434.27,443.77,1645915863,7906527803,
1/6/2019,445.03,448.60,432.18,434.46,1774830914,7739847598,
31/5/2019,424.62,445.11,417.70,445.07,2239642925,7928120027,
30/5/2019,454.45,478.53,414.15,424.62,2988845095,7563129806,
29/5/2019,435.01,462.78,422.64,454.12,2493988249,8087688934,
28/5/2019,443.01,443.75,429.77,435.00,1995254776,7746217003,
27/5/2019,432.97,456.25,427.11,443.80,2767017567,7902126191,
26/5/2019,406.55,436.34,394.69,432.84,2311867234,7706274017,
25/5/2019,409.21,414.56,401.58,406.74,1812156961,7240862143,
24/5/2019,405.92,421.01,396.41,409.05,2441092695,7281315898,
23/5/2019,391.52,406.63,372.63,405.84,2544348455,7223445689,
22/5/2019,417.31,422.91,387.71,392.51,2493471577,6985412414,
21/5/2019,412.52,439.38,401.31,417.55,2894337881,7430305034,
20/5/2019,421.38,421.42,385.42,412.81,2932575975,7345236299,
19/5/2019,357.31,428.85,356.85,421.49,3347689966,7498997884,
18/5/2019,364.45,370.37,351.99,357.62,2276729590,6361880487,
17/5/2019,398.68,410.00,340.84,364.85,3639603283,6489886201,
16/5/2019,402.44,443.68,387.54,398.70,4522945333,7091323125,
15/5/2019,389.12,407.71,373.64,402.93,3374131496,7165698706,
14/5/2019,385.37,407.58,369.13,388.96,3490443261,6916566798,
13/5/2019,354.03,401.34,347.16,384.48,3775372869,6836234081,
12/5/2019,356.27,375.38,336.19,354.03,4136205097,6294245390,
11/5/2019,287.79,377.01,287.73,356.37,3587276404,6335163786,
10/5/2019,284.20,294.24,279.61,287.73,1807016333,5114440435,
9/5/2019,286.47,292.72,278.45,284.19,1481835612,5050970285,
8/5/2019,286.55,287.26,276.66,286.30,1423796801,5088008680,
7/5/2019,287.68,298.44,286.22,286.73,1773389358,5095284367,
6/5/2019,293.96,294.72,277.51,287.66,1766785841,5111287560,
5/5/2019,291.35,298.91,287.05,293.95,1995769808,5222388151,
4/5/2019,292.88,311.66,275.39,291.49,2665107945,5178176100,
3/5/2019,270.15,297.16,267.88,293.01,2046668051,5204703336,
2/5/2019,271.97,280.16,268.02,270.18,1513870927,4798658849,
1/5/2019,267.99,278.65,266.46,271.82,1693067790,4827202612,
30/4/2019,237.57,268.23,236.33,267.76,1761938029,4754698560,
29/4/2019,255.55,255.55,232.91,236.61,1326738644,4201181991,
28/4/2019,264.12,267.58,251.62,255.47,1007833364,4535543220,
27/4/2019,264.09,266.59,261.06,263.94,910703481,4685455838,
26/4/2019,267.19,274.98,257.49,263.88,1345116972,4683922947,
25/4/2019,279.21,284.03,266.19,266.85,1229338671,4736173073,
24/4/2019,290.96,291.85,270.56,278.94,1554756186,4950183725,
23/4/2019,292.79,308.47,290.62,291.17,1434551201,5166782245,
22/4/2019,290.34,295.90,287.55,292.81,1184945128,5195382026,
21/4/2019,300.81,303.33,281.90,290.48,1279142852,5153508007,
20/4/2019,306.86,309.65,296.76,300.75,1036399596,5335185126,
19/4/2019,306.93,310.08,293.59,306.81,1395000142,5442073304,
18/4/2019,310.87,314.36,304.74,306.96,1203614370,5444130081,
17/4/2019,318.31,321.69,306.28,310.80,1373348879,5511745936,
16/4/2019,314.12,324.84,305.79,318.31,1686596635,5644306278,
15/4/2019,288.70,332.28,288.09,314.12,2459286061,5569511338,
14/4/2019,279.41,289.54,274.86,288.65,990830744,5117349387,
13/4/2019,282.68,286.50,274.12,279.47,1142074597,4954123909,
12/4/2019,272.64,287.01,260.67,282.85,1458454991,5013575388,
11/4/2019,305.12,306.07,259.02,272.71,1824110954,4833259697,
10/4/2019,295.97,312.09,295.79,305.22,1476621660,5408935312,
9/4/2019,309.95,309.95,294.89,296.04,1312902759,5245808192,
8/4/2019,319.77,326.92,297.36,310.16,1918300729,5495399882,
7/4/2019,305.80,326.11,300.14,319.60,2183906035,5662007844,
6/4/2019,292.81,328.44,285.28,306.07,2107781161,5421896039,
5/4/2019,286.64,299.74,282.56,292.64,1697395926,5183362407,
4/4/2019,298.47,317.37,276.33,286.57,2803008785,5075306708,
3/4/2019,236.40,342.87,236.30,298.35,4237037516,5283502610,
2/4/2019,167.63,240.11,167.47,236.13,1648897519,4181200031,
1/4/2019,168.90,169.31,167.09,167.63,465814641,2967829681,
31/3/2019,168.64,169.04,167.38,168.94,454369901,2990730945,
30/3/2019,170.30,177.73,167.37,168.59,581569997,2984272263,
29/3/2019,169.35,172.16,166.46,170.45,560103605,3016920025,
28/3/2019,173.10,173.10,167.26,169.45,545985641,2998993454,
27/3/2019,160.51,174.17,160.05,173.18,566792974,3064635955,
26/3/2019,161.39,161.94,156.01,161.44,448350663,2856498863,
25/3/2019,166.11,166.70,158.66,161.62,462768947,2859416983,
24/3/2019,167.09,167.09,164.05,165.94,400180522,2935530185,
23/3/2019,158.13,170.05,157.70,167.41,518279691,2961308944,
22/3/2019,154.71,161.09,153.54,158.34,373689646,2800577106,
21/3/2019,160.79,161.29,150.56,154.77,488749472,2737074468,
20/3/2019,162.33,162.33,156.58,160.53,394747561,2838778127,
19/3/2019,162.60,163.19,157.81,162.43,430154285,2871986995,
