Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2/8/2019,0.841309,0.878003,0.765303,0.860906,1486602,248279605,
1/8/2019,0.822437,0.869617,0.760694,0.840958,1515316,242526781,
31/7/2019,0.778990,0.835245,0.740513,0.835245,1332149,240879225,
30/7/2019,0.771331,0.785108,0.708488,0.779165,1375599,224705907,
29/7/2019,0.762565,0.782302,0.724420,0.771295,1091018,222436438,
28/7/2019,0.760276,0.768984,0.730836,0.762750,1267238,219972098,
27/7/2019,0.781476,0.816230,0.727830,0.760276,992795,219258448,
26/7/2019,0.795725,0.796092,0.755839,0.781476,1086987,225372506,
25/7/2019,0.783525,0.814558,0.773809,0.795725,1249372,229481794,
24/7/2019,0.781984,0.788452,0.719359,0.783903,1465289,226072360,
23/7/2019,0.819725,0.820185,0.762728,0.781984,1546773,225518887,
22/7/2019,0.691451,0.822007,0.642865,0.821078,1814178,236793350,
21/7/2019,0.698079,0.702262,0.650352,0.691288,1901996,199362886,
20/7/2019,0.649685,0.714831,0.576091,0.698079,1731295,201321394,
19/7/2019,0.650828,0.678686,0.589964,0.649524,1720778,187318427,
18/7/2019,0.627228,0.669500,0.518957,0.650828,1537871,187694370,
17/7/2019,0.609105,0.629351,0.533784,0.624918,952591,180222283,
16/7/2019,0.637185,0.643457,0.528067,0.611059,891769,176225348,
15/7/2019,0.646136,0.649577,0.586881,0.636723,1022981,183626662,
14/7/2019,0.702651,0.714507,0.624015,0.648575,1208199,187044809,
13/7/2019,0.742280,0.745765,0.661453,0.702434,1355557,202577387,
12/7/2019,0.692215,0.738988,0.667765,0.738987,1375632,213118999,
11/7/2019,0.736919,0.739068,0.660557,0.689522,974330,198853585,
10/7/2019,0.774672,0.827844,0.706843,0.736839,1051574,212499486,
9/7/2019,0.746553,0.778461,0.734565,0.773972,1226739,223208459,
8/7/2019,0.729856,0.763293,0.714868,0.746258,1540544,215215869,
7/7/2019,0.708952,0.737669,0.690280,0.729868,1817781,210489213,
6/7/2019,0.706658,0.737982,0.687510,0.710026,1565159,204766644,
5/7/2019,0.703129,0.717800,0.680297,0.706717,1382648,203812617,
4/7/2019,0.732404,0.747412,0.698412,0.700687,1445475,202073419,
3/7/2019,0.709425,0.753944,0.687015,0.732443,1163103,211231701,
2/7/2019,0.701472,0.723790,0.644693,0.709504,1327534,204616158,
1/7/2019,0.669399,0.704599,0.629687,0.699691,1347369,201786577,
30/6/2019,0.714986,0.757431,0.667798,0.669399,1516783,193050528,
29/6/2019,0.709278,0.716182,0.656140,0.714810,1640599,206146821,
28/6/2019,0.645145,0.733537,0.561452,0.708681,1118921,204379293,
27/6/2019,0.699638,0.715292,0.515782,0.642325,768700,185242660,
26/6/2019,0.672593,0.739062,0.652412,0.699638,690012,201771394,
25/6/2019,0.631598,0.676446,0.629929,0.672593,696454,194022193,
24/6/2019,0.610425,0.648464,0.535413,0.630807,513909,181398625,
23/6/2019,0.518135,0.615869,0.488841,0.610425,678435,175537843,
22/6/2019,0.498398,0.598452,0.455654,0.518086,537074,148984149,
21/6/2019,0.428751,0.550273,0.426044,0.496284,545689,142714649,
20/6/2019,0.396032,0.507757,0.389704,0.430871,557846,123904640,
19/6/2019,0.376328,0.396102,0.373550,0.396073,573282,113897592,
18/6/2019,0.375194,0.382112,0.340142,0.376121,418213,108159865,
17/6/2019,0.366583,0.382455,0.350979,0.375354,316235,107939262,
16/6/2019,0.361264,0.379027,0.356532,0.366394,285069,105234493,
15/6/2019,0.350946,0.374263,0.346629,0.361264,310484,103760950,
14/6/2019,0.337976,0.354275,0.319333,0.350816,308905,100760261,
13/6/2019,0.335233,0.343340,0.332025,0.337633,107610,97104883,
12/6/2019,0.311201,0.337772,0.300577,0.335047,279269,96361144,
11/6/2019,0.307632,0.316533,0.288848,0.310723,322211,89365473,
10/6/2019,0.282465,0.310149,0.280030,0.307343,323847,88393175,
9/6/2019,0.291918,0.295971,0.269662,0.283030,301320,81464301,
8/6/2019,0.280566,0.309262,0.271657,0.291918,206143,84022557,
7/6/2019,0.280619,0.291246,0.270564,0.282323,210767,81260978,
6/6/2019,0.274870,0.315182,0.257652,0.280639,241605,80776114,
5/6/2019,0.264140,0.284651,0.253652,0.274847,347044,79108936,
4/6/2019,0.191026,0.593290,0.172218,0.264140,372351,76027189,
3/6/2019,0.217144,0.217144,0.179531,0.193751,295745,55767374,
2/6/2019,0.204721,0.223549,0.186630,0.217144,326261,62500554,
1/6/2019,0.197990,0.215011,0.183422,0.204721,306089,58924667,
31/5/2019,0.203009,0.215119,0.184608,0.198020,332494,56996050,
30/5/2019,0.161728,0.241121,0.136288,0.203009,409434,58431842,
29/5/2019,0.163119,0.167133,0.135622,0.161728,216432,46550003,
28/5/2019,0.152305,0.165002,0.133337,0.163119,230898,46950394,
27/5/2019,0.106599,0.157379,0.106368,0.152852,209336,43979833,
26/5/2019,0.099238,0.106839,0.098588,0.106605,166890,30673311,
25/5/2019,0.097803,0.114264,0.093246,0.099321,148685,28577513,
24/5/2019,0.088213,0.109816,0.087826,0.097803,105591,28140694,
23/5/2019,0.075475,0.088868,0.075090,0.088199,133734,25377373,
22/5/2019,0.061994,0.078468,0.060798,0.075475,91677.29,21716356,
21/5/2019,0.063417,0.064143,0.061363,0.061994,109313,0,
20/5/2019,0.067153,0.067473,0.056640,0.063449,111110,0,
19/5/2019,0.061037,0.068679,0.060938,0.067153,57824.64,0,
18/5/2019,0.080253,0.085512,0.059795,0.061041,66929.19,0,
17/5/2019,0.067705,0.104094,0.062755,0.080253,81036.72,0,
