Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
12/4/2019,5.34,5.44,5.12,5.38,2538570582,4875409656,
11/4/2019,5.84,5.85,5.19,5.34,3707924720,4843347549,
10/4/2019,5.56,5.97,5.55,5.84,3793533817,5291504024,
9/4/2019,5.55,5.63,5.39,5.56,3114223749,5038712626,
8/4/2019,5.46,5.64,5.31,5.55,3407426898,5030532088,
7/4/2019,5.34,5.51,5.31,5.46,2614787950,4943668666,
6/4/2019,5.34,5.65,5.21,5.35,2902980596,4846120940,
5/4/2019,5.08,5.35,5.08,5.34,2649804917,4838919328,
4/4/2019,5.23,5.34,4.93,5.08,3361491105,4605061837,
3/4/2019,5.03,5.87,4.99,5.22,5394932035,4734549009,
2/4/2019,4.20,5.07,4.17,5.03,4508306993,4557660508,
1/4/2019,4.17,4.22,4.15,4.20,1815234453,3807590153,
31/3/2019,4.14,4.23,4.09,4.18,1688714791,3786438263,
30/3/2019,4.28,4.43,4.06,4.14,1980145805,3748242662,
29/3/2019,4.27,4.36,4.20,4.28,2376111090,3882296554,
28/3/2019,4.31,4.36,4.22,4.27,2090072792,3873590435,
27/3/2019,3.76,4.35,3.75,4.32,3426747980,3914757365,
26/3/2019,3.68,3.76,3.64,3.76,1619501867,3404142584,
25/3/2019,3.66,3.69,3.63,3.68,1670437628,3331166741,
24/3/2019,3.69,3.69,3.63,3.66,1459311466,3313261401,
23/3/2019,3.64,3.72,3.64,3.69,1455344537,3346464403,
22/3/2019,3.66,3.69,3.63,3.65,1361397468,3307232027,
21/3/2019,3.75,3.76,3.62,3.67,1589560904,3321769330,
20/3/2019,3.78,3.78,3.62,3.75,1439034494,3395682174,
19/3/2019,3.75,3.79,3.73,3.78,1241517191,3424468108,
18/3/2019,3.78,3.81,3.73,3.75,1465685317,3398791324,
17/3/2019,3.83,3.84,3.77,3.78,1179827903,3421714410,
16/3/2019,3.72,3.85,3.72,3.83,1734038541,3473915116,
15/3/2019,3.61,3.74,3.61,3.72,1659502982,3369813895,
14/3/2019,3.61,3.66,3.57,3.61,1484695823,3267847743,
13/3/2019,3.67,3.68,3.56,3.62,1684463419,3277658399,
12/3/2019,3.60,3.71,3.49,3.66,1821147442,3319263767,
11/3/2019,3.73,3.76,3.55,3.60,1600799426,3258514494,
10/3/2019,3.77,3.78,3.70,3.74,1375200235,3385724370,
9/3/2019,3.63,3.82,3.63,3.77,1788535105,3415825939,
8/3/2019,3.79,3.80,3.57,3.63,1654702858,3292827022,
7/3/2019,3.77,3.91,3.75,3.79,1709256122,3433028541,
6/3/2019,3.79,3.86,3.66,3.77,1927523149,3415997711,
5/3/2019,3.28,3.80,3.25,3.78,2094488255,3426684670,
4/3/2019,3.55,3.57,3.21,3.28,1622012459,2969556512,
3/3/2019,3.52,3.61,3.52,3.55,1053719011,3220736332,
2/3/2019,3.50,3.56,3.47,3.52,1146398595,3189533494,
1/3/2019,3.54,3.69,3.49,3.52,1318189790,3186278436,
28/2/2019,3.54,3.64,3.52,3.54,1353651826,3207737515,
27/2/2019,3.48,3.56,3.43,3.53,1376946609,3199298725,
26/2/2019,3.60,3.60,3.39,3.47,1482508113,3147734559,
25/2/2019,3.58,3.73,3.42,3.59,1903389281,3253863914,
24/2/2019,4.28,4.44,3.53,3.59,2406373954,3254300690,
23/2/2019,3.88,4.28,3.82,4.27,1609352207,3867579299,
22/2/2019,3.80,3.90,3.77,3.89,1413643823,3526468020,
21/2/2019,3.93,3.93,3.73,3.81,1392322652,3449084067,
20/2/2019,3.55,3.92,3.52,3.92,1914563883,3553278085,
19/2/2019,3.51,3.79,3.49,3.57,2028171138,3231790105,
18/2/2019,2.88,3.50,2.87,3.47,1867708700,3144033218,
17/2/2019,2.80,2.89,2.80,2.88,893315803,2611983794,
16/2/2019,2.80,2.87,2.79,2.82,750356324,2553361556,
15/2/2019,2.75,2.84,2.75,2.80,844521264,2538676427,
14/2/2019,2.87,2.89,2.74,2.75,926826863,2493031592,
13/2/2019,2.95,2.99,2.83,2.88,985005906,2606569746,
12/2/2019,2.76,2.98,2.74,2.95,993123027,2671034011,
11/2/2019,2.85,2.85,2.73,2.76,835068730,2499834507,
10/2/2019,2.77,2.84,2.68,2.84,936574263,2572785405,
9/2/2019,2.73,2.81,2.69,2.78,955886280,2521147572,
8/2/2019,2.35,2.75,2.34,2.72,1089618269,2465412210,
7/2/2019,2.35,2.37,2.33,2.35,490454851,2125592025,
6/2/2019,2.39,2.39,2.32,2.35,491346170,2129207607,
5/2/2019,2.40,2.40,2.38,2.39,528454306,2164642819,
4/2/2019,2.38,2.42,2.37,2.40,542186549,2175307282,
3/2/2019,2.43,2.43,2.36,2.38,567625069,2152844813,
2/2/2019,2.34,2.44,2.33,2.43,613998325,2203259244,
1/2/2019,2.32,2.35,2.29,2.34,648027079,2120782711,
31/1/2019,2.34,2.36,2.30,2.32,678924605,2103041931,
30/1/2019,2.27,2.35,2.25,2.34,814229781,2118810978,
29/1/2019,2.25,2.32,2.21,2.28,807914540,2062804208,
28/1/2019,2.38,2.38,2.20,2.25,860063876,2039338985,
27/1/2019,2.43,2.45,2.36,2.38,780419369,2153656962,
26/1/2019,2.45,2.48,2.43,2.44,610470886,2207520178,
25/1/2019,2.46,2.47,2.43,2.45,630943289,2224514134,
24/1/2019,2.44,2.47,2.41,2.45,662563042,2223251406,
23/1/2019,2.45,2.47,2.42,2.44,630931520,2211327785,
22/1/2019,2.35,2.50,2.33,2.45,737422547,2218376062,
21/1/2019,2.37,2.39,2.34,2.35,681202741,2132530758,
20/1/2019,2.48,2.49,2.34,2.37,971352022,2145396773,
19/1/2019,2.47,2.53,2.46,2.49,738761772,2253727490,
18/1/2019,2.52,2.53,2.43,2.47,755857709,2238137993,
17/1/2019,2.44,2.52,2.41,2.52,776197591,2279567084,
16/1/2019,2.40,2.46,2.39,2.45,676246815,2218016458,
15/1/2019,2.48,2.48,2.38,2.40,742818854,2178230225,
14/1/2019,2.26,2.49,2.26,2.48,754055929,2246640413,
13/1/2019,2.43,2.44,2.24,2.26,654710955,2048265249,
12/1/2019,2.42,2.45,2.41,2.43,676904282,2199816780,
11/1/2019,2.43,2.46,2.39,2.42,839425934,2190332346,
10/1/2019,2.91,2.98,2.38,2.44,1205353503,2207725769,
9/1/2019,2.80,2.96,2.79,2.91,734853519,2639474098,
8/1/2019,2.77,2.87,2.74,2.80,672422514,2535297817,
7/1/2019,2.88,2.89,2.75,2.77,747456993,2508645599,
6/1/2019,2.70,2.92,2.65,2.88,867964715,2605701211,
5/1/2019,2.72,2.77,2.70,2.70,750751760,2446379263,
4/1/2019,2.69,2.78,2.63,2.72,723318560,2466477575,
3/1/2019,2.88,2.88,2.64,2.68,636865311,2430015632,
2/1/2019,2.67,2.91,2.64,2.89,808413256,2616899859,
1/1/2019,2.57,2.67,2.53,2.66,675099229,2413813876,
31/12/2018,2.68,2.68,2.53,2.57,737955581,2326269031,
30/12/2018,2.63,2.69,2.57,2.68,678199674,2430234521,
29/12/2018,2.66,2.78,2.61,2.63,832583860,2382126415,
28/12/2018,2.32,2.71,2.30,2.65,912368604,2397824243,
27/12/2018,2.60,2.62,2.31,2.32,786076003,2104540284,
26/12/2018,2.53,2.69,2.51,2.60,919041942,2358484613,
25/12/2018,2.77,2.77,2.44,2.52,1040752729,2286352110,
