Date,4BitcoinCash,3XRP,1Bitcoin,2Ethereum,5Tether,7Litecoin,8EOS,9BinanceCoin,11Chainlink,13Stellar,16Monero
09/08/2019,5679741909,12747895720,211961319133,22576055651,4038339618,5319984195,3621349599,4660109133,762704421,1417522735,1600795220
10/08/2019,5669016593,12806941381,202890020455,22176113561,4042064736,5382272086,3770628346,4616618693,812899281,1447888238,1558459811
11/08/2019,6032155088,12943909474,205941632235,23183002869,4033923480,5655924170,3885696389,4675006646,838892496,1528210579,1582098858
12/08/2019,5925637086,12881006909,203441494985,22670420643,4036397868,5404272824,3828810687,4692057690,832992225,1480572929,1563889794
13/08/2019,6167686393,12723035972,194762696644,22396531009,4029041082,5320229477,3769909633,4583088148,844577979,1456040876,1466998910
14/08/2019,5590600886,11294964982,179692803424,20027397541,4015336888,4794992635,3400068361,4215913076,794901897,1358283571,1346390717
15/08/2019,5646447971,11360984400,184357666577,20233249251,4053746971,4815969361,3370040446,4361785696,844460611,1379448809,1415880189
16/08/2019,5572942270,11236137963,185500055339,19907120204,4053428776,4723824771,3331963501,4299745921,812662694,1353142123,1415540444
17/08/2019,5516558754,11396948393,182966857173,19936235953,4047320852,4590467351,3304793049,4274230064,837686344,1332877719,1406939951
18/08/2019,5682902163,12122901988,185022920955,20884307088,4057444466,4809876077,3436755575,4344520680,874873977,1389769435,1510667110
19/08/2019,5846759168,12152144825,195243306008,21810324618,4060897533,4873084523,3466606460,4480857766,876803143,1409581713,1547361966
20/08/2019,5679257104,11829516782,192530283565,21112106339,4045850196,4743207580,3416503999,4381078784,833161949,1378460330,1471785010
21/08/2019,5441704129,11420125836,181364502142,20075644245,4021552170,4602987629,3248395587,4198513863,775709885,1329313975,1383082153
22/08/2019,5592067524,11620983953,181257125783,20555295233,4055957258,4643456772,3378816196,4213363666,780353505,1298686392,1412206741
23/08/2019,5691438063,11866405277,186231409722,20920364879,4064927506,4757819433,3419845291,4226014866,788655768,1353427205,1410889709
24/08/2019,5527034123,11695124196,181813631752,20555802874,4059783763,4636016950,3405490994,4121048295,764817282,1320772839,1386455561
25/08/2019,5490872606,11589356109,181450186164,20080495261,4047319907,4563612040,3305131642,4064461677,729777073,1407444846,1380344265
26/08/2019,5590622645,11625706519,185625235889,20307338403,4061567312,4661893373,3329286906,4060803662,726896842,1378242505,1369000475
27/08/2019,5535810621,11575485111,182325540955,20158029984,4051946618,4597966230,3300394281,3995579226,737513471,1350851620,1343433234
28/08/2019,5251514387,11053053032,174627460400,18695530287,3993337718,4256892976,3057450663,3686666048,665135295,1302516708,1243199619
29/08/2019,5046194519,11035685652,170274910132,18227677831,4016076899,4047272938,2988904956,3404637328,624201412,1236325786,1153889513
30/08/2019,5031070653,11013445816,171869216524,18156660601,4016648657,4062542325,2990601807,3455847937,632233170,1223519747,1165868721
31/08/2019,5032832852,11141812866,172470743516,18549906272,4022874816,4078358696,3094460505,3307630392,626580727,1235934411,1160574931
01/09/2019,5076312771,11092364972,174768292883,18461846968,4026198550,4177872605,3047908480,3354720068,621326044,1226847588,1233580704
02/09/2019,5288061486,11211279067,185333114163,19186913439,4019029082,4228918428,3090267120,3541124996,641721122,1241857572,1257776999
03/09/2019,5410524511,11310944375,190312487956,19313265198,4036034882,4367373936,3122268435,3501837462,649140668,1241442053,1288006651
04/09/2019,5311159511,11171918974,189810010608,18938360723,4035748884,4251369351,3083505295,3390126221,624835582,1221475840,1270927261
05/09/2019,5268389506,11018940997,189492405383,18749645579,4039613908,4132391771,3052103091,3540186403,629259272,1187746187,1306063901
06/09/2019,5170983304,10846757543,185530405363,18293376881,4066603136,4122321157,3003689862,3445627920,606023566,1158081867,1299992029
07/09/2019,5418034773,11205531353,188488525926,19189873689,4076795700,4363628897,3325032879,3507193557,621936130,1173070103,1348125193
08/09/2019,5523893244,11308589245,187150078007,19525276831,4092580762,4459610897,3514317860,3509171073,640837508,1202255231,1330742273
09/09/2019,5495918099,11157198091,185263578990,19505534124,4086341063,4437564022,3611555645,3466507440,628912446,1181807540,1292522716
10/09/2019,5473250315,11129180970,181360731383,19361276593,4087401867,4477994431,3518818087,3407987322,630745598,1152811523,1242478097
11/09/2019,5396077806,11012382024,182502788242,19249367782,4098035281,4421472828,3501970331,3250611594,607189371,1180686584,1279276461
12/09/2019,5407536588,10963094269,186678943059,19498542852,4101324783,4377939287,3464507957,3254182239,597673768,1154707978,1292619735
13/09/2019,5369159540,10994948160,185809163035,19511050764,4097467740,4363467464,3469358106,3248767822,553326582,1143562473,1323399134
14/09/2019,5485537203,11236551220,185784300332,20267272633,4114222770,4463527330,3735563484,3277404969,547786749,1159637011,1308504093
15/09/2019,5477821378,11256389684,185618174384,20451239362,4123580642,4448378327,3790231233,3203891493,566133842,1167331732,1302670693
16/09/2019,5537680595,11227300186,184366827555,21243167877,4114723986,4591727205,3804492229,3172717473,553502262,1177339389,1296842627
17/09/2019,5753902077,12262515974,183748515828,22484889435,4128114452,4696563797,3805634481,3267105838,570303195,1280301863,1278694194
18/09/2019,5848498641,13509644789,182998899156,22787891774,4128128247,4934275012,3811452000,3461538669,633437288,1669401640,1407616896
19/09/2019,5830692746,13021616393,184240949577,23856751722,4120322200,4877292702,3711793137,3361863927,656554430,1634632804,1308947290
20/09/2019,5681164930,12678417604,182738947696,23511410671,4111952092,4756922829,3738829719,3324048452,639712666,1484488026,1274297482
21/09/2019,5629674071,12461952068,179853287294,23241121351,4117713822,4654112106,3743747685,3279053001,661291923,1428393908,1254110607
22/09/2019,5554995552,12009356968,180784051699,22815755536,4118866621,4597645596,3575680045,3192478010,637490132,1384230932,1260457544
23/09/2019,5280913480,11574524621,174674558023,21780534855,4118512107,4233164124,3449251025,3030706995,632571593,1256253880,1183612640
24/09/2019,4007054982,10133548682,154785821876,18135747380,4137451011,3535218521,2636842184,2499115713,607533240,1094731570,1020031003
25/09/2019,4134747962,10616698451,152404005091,18438188568,4135771272,3651789616,2717111008,2528773872,616065986,1146369310,1031288247
26/09/2019,3897028541,10502200054,145812492488,17991000062,4126247361,3518070664,2629304214,2404567795,580641588,1176280383,991933619
27/09/2019,4012039010,10512410924,148212635834,18854855889,4150539050,3570419888,2668417135,2455965666,584556447,1204286587,1000086501
28/09/2019,4125600089,10449975028,148122503616,18842313324,4127056413,3527794899,2665884416,2465477590,590578652,1179363618,999114430
29/09/2019,3974487247,10399003153,145590374681,18405401315,4131364185,3441861229,2611476257,2380504960,601027004,1168654373,967928071
30/09/2019,4113583441,11036254662,149011567415,19419149343,4124922496,3552325139,2761785237,2467228254,617227495,1235259077,979256440
01/10/2019,4053313929,10761681803,149913972768,19148222892,4134317781,3552792224,2762869404,2473533188,643757763,1188523860,962569246
02/10/2019,4074135489,10933024350,150823797662,19514521236,4125482767,3581752017,2816840616,2480818020,705830998,1202390484,966418664
03/10/2019,4014761921,10688160807,148448162840,18921747814,4128369915,3584521184,2744238578,2446088605,682863179,1183956025,970144700
04/10/2019,4027305028,10950104521,147491804056,19116991692,4144365577,3604329719,2823239003,2450498699,692586222,1188858216,994323596
05/10/2019,4026164980,10929504865,146529229668,19050956367,4115980271,3604148251,2792513869,2445593918,688101396,1187924587,974288042
06/10/2019,4031015785,11112666133,143607672862,18697637484,4157697859,3513746874,2760544954,2387329910,765835879,1188801305,957040024
07/10/2019,4226747948,11900420320,148252589805,19578142143,4143061946,3664860552,2986237470,2509483159,840650623,1235170864,975362936
08/10/2019,4193283875,12020170580,147966069982,19670825764,4133186976,3640571611,2969980622,2505415410,902338849,1240065250,963677019
09/10/2019,4321609717,12156932944,154579656110,20891536595,4131538662,3769908817,3041803860,2769576934,981348417,1268612565,990966872
10/10/2019,4153494466,11744507007,154430515160,20717535747,4121340915,3665380676,2955018796,2732959386,922420687,1240401571,965261774
11/10/2019,4018292195,11702493149,149685618275,19737401838,4158787987,3571918357,2934284706,2598945538,970326221,1217871164,940029677
12/10/2019,4063979952,11792798089,149965767624,19551368532,4126426747,3552381331,2886738787,2687348920,912493135,1194006421,928522797
13/10/2019,4046676734,11990204703,149700817939,19688808994,4128347941,3599137699,2920280356,2847569964,874110354,1204152887,923683479
14/10/2019,4127724343,12799942425,150680499056,20219637357,4125276591,3616122089,2965197714,2871126616,888883511,1300593743,915079207
15/10/2019,4024099898,12462323338,147650082215,19621350993,4124681551,3487585899,2798959756,2884374240,838177179,1287400269,900778013
16/10/2019,3940974652,12286985753,144823993562,19040429002,4133212798,3359652970,2758656966,2774782680,836937086,1250201473,950917380
17/10/2019,3999716237,13049972343,145853994298,19260755682,4125325861,3484535289,2775911462,2888358527,848439470,1293197546,967670260
18/10/2019,3841388167,12756788002,143517630376,18786275035,4119297017,3396445202,2706249984,2839196964,825498606,1276553895,975577654
19/10/2019,3865829058,12671070331,143808163807,18711940303,4136188573,3431292105,2699359025,2844540342,825810063,1264000391,944455005
20/10/2019,4063978004,12721101190,148026597064,18997957789,4119901026,3488800281,2740115300,2867774149,854512429,1267150236,974338219
21/10/2019,4214958979,12669199713,148432733155,18933882640,4125208335,3489419289,2755093990,2847185142,921215529,1281740024,998861500
22/10/2019,4121197132,12609856226,145469660005,18652588580,4126489142,3413955637,2721429893,2830084058,911941836,1258466973,978580845
23/10/2019,3802291993,11854650118,135337364282,17583244177,4118105520,3152820838,2550928755,2599201125,914374505,1201815663,915633020
24/10/2019,3869035864,12042668475,134968410276,17560021218,4138558913,3181078150,2576866486,2627259624,963071165,1214643198,925093478
25/10/2019,4685079701,12895056501,156006603607,19658140299,4116967974,3618037380,2981762506,2895480470,993331438,1277752865,1018804578
26/10/2019,4565115347,12701942701,166547360782,19477741705,4114596274,3607985867,2940437151,2938042518,963198914,1253637953,980191909
27/10/2019,4723673729,12892254871,172087039875,19957408085,4125469824,3807830063,3130088275,3008958175,936411528,1292824227,1032497926
28/10/2019,4799371733,12801729616,166777392742,19788729316,4119771724,3694652651,3092271494,3073144009,935190881,1298131301,1029070853
29/10/2019,5225681741,13058999924,169883866262,20623205054,4116816180,3805805251,3196064369,3184941705,934515459,1327327934,1034620792
30/10/2019,5256428279,12825432798,165899500650,20013431227,4132087645,3714109861,3093636013,3124258265,918473995,1294901834,1013218797
31/10/2019,5145642139,12816900825,165804227835,19937256794,4134412347,3737406895,3073979520,3110770519,958275491,1307869766,1024977652
01/11/2019,5049556631,12656190134,166928044164,19940014311,4124890871,3725245520,3147694261,3114078497,952007823,1388418168,1052317484
02/11/2019,5259529632,12812796808,168090392935,19937622287,4127588892,3726483415,3129373031,3152261627,948628146,1429192254,1077167786
03/11/2019,5296136970,12596463117,166495319475,19777347724,4126314409,3728676102,3083125737,3142781986,935129239,1385608526,1097392281
04/11/2019,5281034076,12971721432,169706332936,20205859402,4125883665,3916584191,3234215785,3225517472,940363180,1531981226,1091719260
05/11/2019,5315239099,13028715563,168459778835,20528094420,4127530034,4027051778,3398966741,3223447634,938931715,1647781065,1089239295
06/11/2019,5542406467,13410631514,168806151583,20778894603,4120504628,4088991803,3402662724,3237951225,959075304,1573003648,1110517576
07/11/2019,5312581525,12647080586,167138722904,20389037934,4131592434,3935124153,3283847627,3211356528,941759562,1504398663,1098421555
08/11/2019,5032069448,11977697598,158808570729,19983058356,4118305231,3852007191,3213675374,3062638047,950824378,1441694136,1053198119
09/11/2019,5118863818,12117941815,158981489715,20074095541,4108822609,3943126748,3277616855,3069586392,981382996,1460226718,1075536848
10/11/2019,5313685658,12132388502,163364406732,20559121065,4119110881,4063643936,3368114310,3185665329,973925991,1568851587,1105294084
11/11/2019,5199842645,11910794571,158009772437,20128792760,4118061437,3940458193,3240138787,3131442373,962614077,1600544208,1071172534
12/11/2019,5238065361,11795294866,159068712900,20278071676,4113788114,3905317178,3273174725,3244098617,986233985,1545652295,1076908935
13/11/2019,5188837230,11822051383,158949942842,20434064781,4121088708,3891188361,3271483468,3305222292,1056401597,1535722377,1130631621
14/11/2019,5063764909,11707513880,157160974644,20191206220,4130975243,3784543703,3215424716,3307441359,1072062494,1498902353,1134327321
15/11/2019,4795268314,11329241896,153277483626,19598770324,4113666666,3681894624,3145080225,3159918981,1062303298,1450653587,1072467888
16/11/2019,4849880730,11425884645,154354054194,19908020821,4135759004,3730285758,3203173411,3154697160,1053615962,1442049711,1073410014
17/11/2019,4869324517,11485052604,154861842425,20102654601,4142844476,3794900734,3218347132,3151297091,1026161955,1446685558,1075882950
18/11/2019,4533460759,11069403326,150025712267,19609782345,4157375252,3618749968,3035722432,3004482390,989313501,1369817366,1028026597
19/11/2019,4429141571,11106437807,148178376843,19274876583,4144883422,3544160660,2965681898,2909049614,964799660,1318630467,1020996875
20/11/2019,4426589668,10884017518,144962727398,19086228092,4130393647,3523320531,2914257086,2826455734,947893228,1313627943,1008756964
21/11/2019,4107271775,10555043277,138031885379,17541867626,4109731631,3242806030,2659185420,2619271948,892383619,1237034117,937720673
22/11/2019,3787329094,10028238451,131791783672,16327536038,4120554484,3034882008,2477842442,2423526845,823152707,1193303118,887954799
23/11/2019,3940197869,10226933084,133636205957,16671705910,4161983862,3104760987,2564872526,2553835169,856598472,1210579252,902655116
24/11/2019,3719555398,9663857831,127327398565,15523459920,4180011937,2849656912,2307205605,2376408889,789526615,1140743320,835374693
25/11/2019,3794036862,9466286656,129112952930,15921080564,4120837393,2919784838,2387930189,2374635550,796272797,1155059103,869694513
26/11/2019,3861504453,9618843673,130429018720,16193326033,4148191320,3012041642,2479535254,2415058208,796749927,1174266799,896012965
27/11/2019,3997547767,9745970911,136102712894,16634910472,4128694013,3059223170,2532133843,2503874750,780208040,1184377699,969727778
28/11/2019,3967553739,9723838882,134879411013,16496129470,4124805294,2998875250,2483560320,2439314462,795173797,1167681753,936339074
29/11/2019,4078066144,9968382707,140280108521,16887922522,4126616332,3115330867,2636173142,2531096195,819917110,1186271902,969746508
30/11/2019,3971434832,9806315573,136829391049,16589132426,4115041871,3026175357,2598670742,2444407390,784726634,1196086467,949244166
01/12/2019,3922144119,9756884341,134215145410,16443650814,4118235661,3041545709,2618290742,2410249227,758496044,1164817487,928901683
02/12/2019,3913199174,9507818760,132378982377,16214125032,4114951368,2921144389,2531453856,2362891697,733241502,1124621901,936708246
03/12/2019,3862794370,9517202026,132359942301,16095928402,4120924295,2893726010,2549066942,2381198047,745494808,1122669946,926301619
04/12/2019,3798514529,9364745688,131143073943,15966157442,4140656482,2882011362,2497719668,2376597490,717028178,1111416307,919883214
05/12/2019,3871392399,9649602827,134706455048,16240052430,4149419251,2889242709,2550045015,2451700222,709032623,1113392541,936519924
06/12/2019,3870472225,9761133164,136504883935,16235876301,4122124904,2913078062,2580162276,2443683754,732354664,1103572231,940756305
07/12/2019,3860575905,9888381919,136686769529,16191247024,4138492576,2911520839,2585068284,2436807070,721417209,1104373638,949127589
08/12/2019,3891948419,9974529031,136847419896,16464729150,4134238975,2931804622,2603139258,2437963813,720652032,1125717482,940877036
09/12/2019,3810511823,9758847242,133904005787,16135631420,4125515159,2867412869,2522871267,2402814942,731861045,1091975773,942128964
10/12/2019,3782704326,9709071953,131696121855,15924221614,4132097335,2848915169,2477084349,2326653545,794729934,1075080469,919609543
11/12/2019,3762750935,9611705134,130609895528,15636405555,4157024797,2804621325,2435591047,2305761910,762317077,1056722331,920735498
12/12/2019,3772777656,9522171540,131087151088,15855473988,4132023198,2813611017,2451824283,2304769038,741674953,1057309861,924956146
13/12/2019,3834519012,9560937204,131581377758,15785338920,4115239097,2837399801,2480230194,2314190903,727058616,1062704050,913112386
14/12/2019,3769578548,9413737187,128970221233,15560820323,4133054794,2791200748,2439344380,2256062410,703740129,1036297918,895389948
15/12/2019,3767572455,9467680410,129481424648,15589117504,4127007370,2784724201,2430995703,2253796378,730394059,1030780417,883861446
16/12/2019,3582271933,8974974229,125515586952,14555616655,4124418769,2569728492,2252257533,2108889027,693554053,973646579,858311304
17/12/2019,3223944929,7956063481,120234244809,13357486656,4080682163,2360532950,2083465418,1926624068,614723071,883474247,780188465
18/12/2019,3448296898,8496449615,131754969804,14501554620,4133220482,2596036805,2326734947,2105229821,658252398,922788952,832140473
19/12/2019,3410445083,8264443017,130445758713,14092012421,4143245799,2541689077,2334660770,2091312286,637172404,901740472,831035349
20/12/2019,3420569948,8460970904,130752796980,14065549620,4132042361,2565522972,2363147250,2110754367,673201642,927921648,817101658
21/12/2019,3413070441,8407526855,130267655889,13964992761,4131700084,2547148313,2326664826,2081183680,655789073,928068807,790648468
22/12/2019,3575561679,8532972546,136088022049,14428651183,4124011171,2672823095,2402901554,2151987387,677398756,948508444,824143649
23/12/2019,3464242250,8271536883,133275709111,14020312860,4157901176,2601950200,2388687459,2079375570,656897477,899434823,822261384
24/12/2019,3446007698,8325926772,132687583295,14070696528,4143319248,2591459879,2420431322,2091124420,652092016,904138193,802622128
25/12/2019,3404158932,8261843273,131840641292,13787538200,4127192621,2588660479,2370916962,2049171218,631665436,871192763,807752120
26/12/2019,3429665196,8247774697,131200030100,13778664460,4124425332,2565795345,2389810424,2054427896,651630010,904483723,787092855
27/12/2019,3698638472,8278444958,132139502950,13873046817,4131884754,2624203892,2441898594,2078393489,660276978,924237333,787813260
28/12/2019,3755092935,8370284759,132659059740,13995233088,4109307163,2730585594,2489324041,2131695468,656018147,905501294,791427855
29/12/2019,3874556156,8536136120,134570835775,14698483422,4125339509,2783708412,2548344836,2200851434,665841559,926843557,813746411
30/12/2019,3810326526,8428101982,132235128152,14468140712,4133411934,2725146760,2504275654,2169339286,643640851,921597413,808064736
31/12/2019,3723637897,8359619491,130446112598,14139765786,4106723975,2635704909,2443242002,2135152371,619314954,906956531,774583377
01/01/2020,3719917644,8349802256,130580829150,14271059633,4107371140,2679229284,2459275340,2129155037,632324086,911500592,795254586
02/01/2020,3561934035,8149376228,126699395235,13902505466,4114474717,2539554281,2331925311,2026178426,609400278,884665838,795254543
03/01/2020,4048583336,8386800449,133233444755,14642130120,4125267218,2705193552,2498294605,2124701780,633397911,907150288,888197074
04/01/2020,4114630710,8422952089,134442464030,14741946278,4138741037,2763617782,2527254005,2160640037,644046686,927967117,878616620
05/01/2020,4080035773,8474172240,134469548249,14875569430,4133500728,2778396525,2559643918,2194781443,632725379,909657060,940587960
06/01/2020,4453007524,9606054235,140976457304,15753803340,4639019503,2923126044,2706667583,2326488219,678112936,981165304,1025427626
07/01/2020,4429804165,9276786517,148152237654,15672773110,4633564969,2962310517,2704276005,2334489402,739934210,995321994,1022853094
08/01/2020,4390124757,9064684943,146645162431,15425115411,4630671670,2913485629,2643949107,2271292397,764262022,972927111,1034174394
09/01/2020,4357194742,8885696511,143016572819,15178151517,4641371711,2885860528,2619967392,2255020118,765117095,927922896,1029615123
10/01/2020,4931494248,9206907569,148249907277,15724494553,4632826679,3110300142,2814060882,2337067557,778385770,926865627,1018860318
11/01/2020,4748986487,9187177375,145924199942,15613213640,4626484305,3144901794,2834147693,2324702656,799136443,949740468,1016794773
12/01/2020,4887148233,9351208273,148752956966,15937115426,4637604060,3261300810,3027171393,2383146449,785817532,965205442,1032093745
13/01/2020,4874569980,9220403706,147890525973,15759102081,4642166645,3175647876,2950326757,2368399884,767358644,961732457,1009224837
14/01/2020,6382913206,10244977875,160319484883,18135588271,4635105703,3734400000,3634155842,2585972299,836474276,1041718996,1093113235
15/01/2020,6185484056,10166738989,159959191212,18167930411,4631431380,3707655223,3576523316,2745971388,841742041,1095162183,1189205049
16/01/2020,5941556881,9978103123,158465055984,17969103321,4633460370,3680300934,3636545244,2656091975,869567505,1074496622,1143043009
17/01/2020,6689508806,10423473280,162211148778,18669811576,4650379638,3927821846,3723425926,2820689255,953438176,1200675457,1203980723
18/01/2020,6182276116,10620350242,162475965880,19173512823,4649919502,3795493154,3623635638,2772273817,970936771,1225443376,1169497764
19/01/2020,6167961887,10284187005,158194319735,18257853532,4630413451,3693201722,3432470109,2701556607,916632784,1203196279,1133678611
20/01/2020,6268932728,10184268786,157327553259,18276600992,4640395834,3655443935,3428417470,2694716492,944054524,1243262125,1131394984
21/01/2020,6262472148,10358425747,158947996834,18560711557,4648951979,3684221719,3478981376,2819517646,935742614,1251502830,1148429768
22/01/2020,6332561910,10309942100,157783273070,18409534609,4645128570,3729779086,3467325837,2768298455,925953608,1201010415,1132354078
23/01/2020,5925291827,9875297162,152813329633,17824835899,4634979849,3492096602,3395646928,2647453375,861738068,1188095063,1088895965
24/01/2020,5828372705,9741530849,153536829768,17840465424,4656155507,3486182447,3460887409,2651498156,876536363,1149419047,1075604864
25/01/2020,5680063566,9627353633,152143262650,17649296256,4652175067,3433273431,3354544383,2640407667,859784045,1124060743,1071458289
26/01/2020,6330863260,10075423155,156322174637,18394952135,4644708262,3594505100,3469183865,2712347641,900053582,1174877296,1112450844
27/01/2020,6617085453,10098829103,162027957435,18709615891,4651188602,3758010753,3767795940,2751653009,913378198,1196397983,1142390785
28/01/2020,6913563554,10418484690,170205617955,19307396128,4645895399,3880511637,3851064835,2817568636,929368527,1209732372,1179711128
29/01/2020,6962894993,10297986176,169460984603,19165292202,4653027307,3842950242,3782949471,2786094248,974863479,1238546132,1220220166
30/01/2020,7172561949,10643624488,172978577931,20223232964,4649109251,4360322858,4126427254,2891490938,1019545843,1227871266,1306324501
31/01/2020,6852328297,10451015954,170112778161,19729633078,4645374934,4342918713,3936220904,2832476037,988326980,1234837874,1256071404
01/02/2020,6955699068,10548109281,170900662180,20116913728,4648011884,4531596557,3955723016,2833617693,993633620,1213096236,1277954139
02/02/2020,6906342984,10953472898,170034976662,20660936267,4644893208,4494447999,4017311929,2869369978,991403500,1271202563,1307725291
03/02/2020,7009236233,11126754979,169126861034,20800183238,4637320450,4466102181,3998552517,2871636149,971130674,1285126689,1338947607
04/02/2020,6950078912,11659047307,167093636162,20735478720,4650469195,4365253454,4040806634,2827247893,959392205,1329865439,1311999526
05/02/2020,8072301019,12124855856,174983423933,22379510312,4655543935,4640906808,4298039991,2988645526,995970095,1378865162,1359554956
