Date,Open,High,Low,Close,Volume,MarketCap
2018-11-05,1.32,1.35,1.31,1.31,3656250,794632115
2018-11-04,1.32,1.33,1.31,1.33,1626250,805980010
2018-11-03,1.31,1.32,1.3,1.31,1447520,798690142
2018-11-02,1.31,1.34,1.3,1.31,2312990,794711088
2018-11-01,1.28,1.32,1.28,1.31,2314640,793240965
2018-10-31,1.28,1.29,1.26,1.28,2135600,779499563
2018-10-30,1.28,1.31,1.28,1.28,1804820,778618704
2018-10-29,1.35,1.36,1.28,1.28,2355900,777543448
2018-10-28,1.35,1.36,1.34,1.35,820245,822795307
2018-10-27,1.36,1.37,1.34,1.35,1038920,819241496
