Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-29-8,9756.79,9756.79,9421.63,9510.20,17045878501,170274910132,
2019-28-8,10203.43,10279.37,9716.66,9754.42,17603790323,174627460400,
2019-27-8,10372.83,10381.33,10087.30,10185.50,14762609503,182325540955,
2019-26-8,10126.30,10512.33,10126.30,10370.82,18438654080,185625235889,
2019-25-8,10160.74,10304.62,10008.79,10138.52,14153856610,181450186164,
2019-24-8,10407.64,10418.02,9982.30,10159.96,15451030650,181813631752,
2019-23-8,10136.31,10442.44,10078.19,10407.97,15627023886,186231409722,
2019-22-8,10142.52,10233.00,9831.46,10131.06,17097508856,181257125783,
2019-21-8,10764.57,10798.73,9962.72,10138.05,19473084768,181364502142,
2019-20-8,10916.35,10947.04,10618.96,10763.23,15053082175,192530283565,
2019-19-8,10350.28,10916.05,10313.20,10916.05,16038264603,195243306008,
2019-18-8,10233.01,10487.07,10119.09,10345.81,12999813869,185022920955,
2019-17-8,10358.72,10452.62,10086.70,10231.74,13778035685,182966857173,
2019-16-8,10319.42,10524.35,9855.48,10374.34,20228207096,185500055339,
2019-15-8,10038.42,10437.41,9675.32,10311.55,22899115082,184357666577,
2019-14-8,10889.49,10889.56,10028.14,10051.70,19990838300,179692803424,
2019-13-8,11385.05,11420.05,10830.33,10895.83,16681503537,194762696644,
2019-12-8,11528.19,11528.19,11320.95,11382.62,13647198229,203441494985,
2019-11-8,11349.74,11523.58,11248.29,11523.58,15774371518,205941632235,
2019-10-8,11861.56,11915.66,11323.90,11354.02,18125355447,202890020455,
2019-9-8,11953.47,11970.46,11709.75,11862.94,18339989960,211961319133,
2019-8-8,11954.04,11979.42,11556.17,11966.41,19481591730,213788089212,
2019-7-8,11476.19,12036.99,11433.70,11941.97,22194988641,213330426789,
2019-6-8,11811.55,12273.82,11290.73,11478.17,23635107660,205023347814,
2019-5-8,10960.74,11895.09,10960.74,11805.65,23875988832,210848822060,
2019-4-8,10821.63,11009.21,10620.28,10970.18,16530894787,195907875403,
2019-3-8,10519.28,10946.78,10503.50,10821.73,15352685061,193233960601,
2019-2-8,10402.04,10657.95,10371.01,10518.17,17489094082,187791090996,
2019-1-8,10077.44,10446.92,9922.02,10399.67,17165337858,185653203391,
2019-31-7,9604.05,10085.63,9598.10,10085.63,16631520648,180028959603,
2019-30-7,9522.33,9701.76,9437.34,9607.42,13829811132,171472452506,
2019-29-7,9548.18,9681.65,9472.95,9519.15,13791445323,169880343827,
2019-28-7,9491.63,9575.55,9252.30,9552.86,13738687093,170461958074,
2019-27-7,9871.16,10167.32,9411.52,9477.68,16817809536,169099540423,
2019-26-7,9913.13,9916.52,9717.98,9870.30,14495714483,176085968354,
2019-25-7,9809.10,10154.25,9773.96,9911.84,15821952090,176806451137,
2019-24-7,9887.73,9908.80,9614.31,9811.93,17398734322,175005760794,
2019-23-7,10346.75,10346.75,9883.60,9900.77,17851916995,176572890702,
2019-22-7,10596.95,10651.79,10154.92,10343.11,16334414913,184443440748,
2019-21-7,10777.53,10841.89,10389.60,10599.11,17130580467,188987475962,
2019-20-7,10525.82,11048.66,10451.28,10767.14,20206615155,191963691255,
2019-19-7,10653.96,10716.98,10229.63,10530.73,20727426310,187725578628,
2019-18-7,9698.50,10736.84,9376.80,10666.48,25187024648,190129918121,
2019-17-7,9471.21,9963.13,9163.13,9693.80,24569921549,172777250515,
2019-16-7,10896.65,10996.63,9448.11,9477.64,24151199070,168908640950,
2019-15-7,10257.84,11052.77,9992.01,10895.09,25384047207,194147627475,
2019-14-7,11381.02,11451.20,10234.58,10256.06,22486000001,182741933552,
2019-13-7,11813.13,11841.96,10908.48,11392.38,21042616384,202968191001,
2019-12-7,11354.30,11905.49,11179.14,11815.99,23534692797,210494417832,
2019-11-7,12139.71,12144.62,11158.92,11358.66,28595327690,202324174692,
2019-10-7,12571.54,13129.53,11710.98,12156.51,33627574244,216515999522,
2019-9-7,12284.33,12779.13,12233.26,12573.81,28167921523,223928128583,
2019-8-7,11446.60,12345.83,11393.37,12285.96,23482551458,218778355444,
2019-7-7,11217.62,11541.62,11148.80,11450.85,19369044277,203881891346,
2019-6-7,10982.54,11620.97,10982.54,11208.55,21092024306,199546110914,
2019-5-7,11203.10,11395.66,10874.96,10978.46,23838480210,195424678267,
2019-4-7,11972.72,12006.08,11166.57,11215.44,25920294033,199617404432,
2019-3-7,10818.16,11968.08,10818.16,11961.27,30796494294,212867079175,
2019-2-7,10588.68,10912.19,9737.88,10801.68,31015895223,192206536806,
2019-1-7,10796.93,11206.44,10089.31,10583.13,29378589324,188297637574,
2019-30-6,11931.99,12178.38,10799.01,10817.16,27256473494,192442065810,
2019-29-6,12400.76,12400.91,11508.38,11959.37,29923961128,212739713110,
2019-28-6,11162.17,12445.18,10914.49,12407.33,35087757766,220681459666,
2019-27-6,13017.12,13311.14,10491.85,11182.81,39977475223,198878940964,
2019-26-6,11778.58,13796.49,11755.60,13016.23,45105733173,231462117209,
2019-25-6,11007.20,11790.92,11007.20,11790.92,24879684533,209647943360,
2019-24-6,10853.74,11065.90,10610.43,11011.10,19271652365,195762668679,
2019-23-6,10696.69,11246.14,10556.10,10855.37,20998326502,192970090355,
2019-22-6,10175.92,11157.35,10107.04,10701.69,29995204861,190214124824,
2019-21-6,9525.07,10144.56,9525.07,10144.56,20624008643,180293241528,
2019-20-6,9273.06,9594.42,9232.48,9527.16,17846823784,169304784791,
2019-19-6,9078.73,9299.62,9070.40,9273.52,15546809946,164780855869,
2019-18-6,9335.47,9348.37,9004.90,9081.76,15848210536,161353637186,
2019-17-6,8988.92,9416.41,8988.92,9320.35,15562951919,165573372261,
2019-16-6,8841.44,9335.87,8814.56,8994.49,23348550311,159769423370,
2019-15-6,8689.75,8859.13,8618.40,8838.38,18371033226,156982138835,
2019-14-6,8230.90,8710.64,8183.39,8693.83,19831162906,154398880249,
2019-13-6,8145.55,8311.57,8087.06,8230.92,18669407147,146160317148,
2019-12-6,7925.43,8196.65,7862.36,8145.86,19034432883,144634684711,
2019-11-6,8004.24,8026.39,7772.80,7927.71,17107279932,140748537530,
2019-10-6,7692.28,8031.91,7586.73,8000.33,18689275117,142023351079,
2019-9-6,7949.67,7975.97,7583.22,7688.08,16610726547,136465098533,
2019-8-6,8036.77,8076.89,7837.61,7954.13,16522722810,141172841635,
2019-7-6,7826.90,8126.15,7788.37,8043.95,19141423231,142754693588,
2019-6-6,7819.63,7937.34,7571.47,7822.02,19474611077,138800725479,
2019-5-6,7704.34,7901.85,7668.67,7824.23,21760923463,138824651666,
2019-4-6,8210.99,8210.99,7564.49,7707.77,24609731549,136742790469,
2019-3-6,8741.75,8743.50,8204.19,8208.99,22004511436,145619047341,
2019-2-6,8565.47,8809.30,8561.24,8742.96,20266216022,155077231351,
2019-1-6,8573.84,8625.60,8481.58,8564.02,22488303544,151890214310,
2019-31-5,8320.29,8586.66,8172.55,8574.50,25365190957,152059886414,
2019-30-5,8661.76,9008.31,8221.27,8319.47,29246528551,147525141134,
2019-29-5,8718.59,8755.85,8482.73,8659.49,23473479966,153537047655,
2019-28-5,8802.76,8807.02,8634.72,8719.96,24226919267,154590202287,
2019-27-5,8674.07,8907.17,8668.70,8805.78,27949839564,156093754762,
2019-26-5,8055.21,8687.52,7924.67,8673.22,26677970091,153725486067,
2019-25-5,7991.89,8117.93,7965.98,8052.54,22256813107,142708188838,
2019-24-5,7881.70,8140.72,7824.45,7987.37,25919126991,141539115575,
2019-23-5,7677.27,7943.79,7533.20,7881.85,24457107820,139654107035,
2019-22-5,7956.29,7997.61,7615.99,7680.07,24719473175,136063898960,
2019-21-5,7977.97,8062.17,7843.34,7963.33,25127245056,141065573610,
2019-20-5,8196.92,8200.97,7678.78,7978.31,23843404340,141315695728,
2019-19-5,7267.96,8261.94,7267.96,8197.69,25902422040,145185076705,
2019-18-5,7341.66,7447.27,7251.50,7271.21,21354286562,128761727083,
2019-17-5,7886.93,7929.15,7038.12,7343.90,30066644905,130034777633,
