Date,Opens at:,Closes at:,Highest at:,Lowest at:,Volume Traded:,Market Cap:
8/6/2019,1.70,1.74,1.64,1.73,5164968,0,
7/6/2019,1.65,1.71,1.63,1.70,6354250,0,
6/6/2019,1.49,1.65,1.48,1.65,7755433,0,
5/6/2019,1.46,1.51,1.44,1.49,3140035,0,
4/6/2019,1.41,1.50,1.35,1.46,4343785,0,
3/6/2019,1.42,1.44,1.40,1.40,925414,0,
2/6/2019,1.41,1.48,1.40,1.42,2042972,0,
1/6/2019,1.50,1.50,1.40,1.41,1930410,0,
31/5/2019,1.41,1.50,1.40,1.50,2548318,0,
30/5/2019,1.52,1.53,1.40,1.41,5278816,0,
29/5/2019,1.45,1.54,1.41,1.52,7324107,0,
28/5/2019,1.39,1.48,1.31,1.45,4693617,0,
27/5/2019,1.50,1.50,1.38,1.39,4537073,0,
26/5/2019,1.32,1.50,1.31,1.49,8174095,0,
25/5/2019,1.20,1.36,1.20,1.32,5915304,0,
24/5/2019,1.10,1.22,1.09,1.20,5293479,0,
23/5/2019,1.12,1.13,1.08,1.10,2374260,0,
22/5/2019,1.04,1.14,1.03,1.12,4600126,0,
21/5/2019,1.05,1.07,1.03,1.04,2723774,0,
